2019-06-19 14:00:14,054 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@64b52799: startup date [Wed Jun 19 14:00:14 CDT 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-06-23 16:38:42,187 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-23 16:38:42,279 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-06-23 16:38:42,618 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-06-23 16:38:42,896 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2019-06-24 10:41:07,724 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@795db2a: startup date [Mon Jun 24 10:41:07 CDT 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-06-24 10:41:10,518 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-24 10:41:11,033 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-24 10:41:11,048 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-06-24 10:41:11,092 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 9 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-24 10:41:11,165 | INFO  | PListStore:[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-06-24 10:41:11,415 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-49719-1561390871180-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-24 10:41:11,798 | INFO  | Listening for connections at: tcp://DESKTOP-3B2UMQI:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-24 10:41:11,798 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 10:41:11,798 | INFO  | Listening for connections at: amqp://DESKTOP-3B2UMQI:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-24 10:41:11,798 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 10:41:11,812 | INFO  | Listening for connections at: stomp://DESKTOP-3B2UMQI:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-24 10:41:11,812 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 10:41:11,812 | INFO  | Listening for connections at: mqtt://DESKTOP-3B2UMQI:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-24 10:41:11,812 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 10:41:11,827 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-24 10:41:11,944 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-24 10:41:12,065 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@670bce49{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-06-24 10:41:12,374 | INFO  | Listening for connections at ws://DESKTOP-3B2UMQI:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-06-24 10:41:12,374 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 10:41:12,374 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-49719-1561390871180-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-24 10:41:12,374 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-24 10:41:16,485 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-06-24 10:41:17,369 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-24 10:41:17,369 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-24 10:41:17,766 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-06-24 10:41:18,920 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-06-24 10:41:19,454 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2019-06-24 20:17:02,486 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@257eb93b: startup date [Mon Jun 24 20:17:02 CDT 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-06-24 20:17:07,394 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-24 20:17:08,131 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-06-24 20:17:08,201 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-24 20:17:08,257 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 9 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-24 20:17:08,336 | INFO  | PListStore:[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-06-24 20:17:08,718 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-49807-1561425428353-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-24 20:17:09,241 | INFO  | Listening for connections at: tcp://DESKTOP-3B2UMQI:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-24 20:17:09,249 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 20:17:09,256 | INFO  | Listening for connections at: amqp://DESKTOP-3B2UMQI:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-24 20:17:09,259 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 20:17:09,267 | INFO  | Listening for connections at: stomp://DESKTOP-3B2UMQI:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-24 20:17:09,269 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 20:17:09,277 | INFO  | Listening for connections at: mqtt://DESKTOP-3B2UMQI:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-24 20:17:09,279 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 20:17:09,287 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-24 20:17:09,425 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-24 20:17:09,537 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@425668bd{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-06-24 20:17:09,843 | INFO  | Listening for connections at ws://DESKTOP-3B2UMQI:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-06-24 20:17:09,845 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-24 20:17:09,848 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-49807-1561425428353-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-24 20:17:09,851 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-24 20:17:12,069 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-06-24 20:17:12,807 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-24 20:17:12,807 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-24 20:17:12,979 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-06-24 20:17:13,527 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-06-24 20:17:13,792 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2019-06-27 01:16:06,421 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@74b8e55e: startup date [Thu Jun 27 01:16:06 CDT 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-06-27 01:16:11,078 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 01:16:11,827 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-27 01:16:11,890 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-06-27 01:16:11,952 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 9 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-27 01:16:12,062 | INFO  | PListStore:[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-06-27 01:16:12,546 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-50315-1561616172109-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 01:16:13,328 | INFO  | Listening for connections at: tcp://DESKTOP-3B2UMQI:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 01:16:13,328 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 01:16:13,328 | INFO  | Listening for connections at: amqp://DESKTOP-3B2UMQI:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 01:16:13,343 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 01:16:13,343 | INFO  | Listening for connections at: stomp://DESKTOP-3B2UMQI:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 01:16:13,343 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 01:16:13,343 | INFO  | Listening for connections at: mqtt://DESKTOP-3B2UMQI:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 01:16:13,360 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 01:16:13,360 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-27 01:16:13,546 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-27 01:16:14,016 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4ad2011e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-06-27 01:16:14,327 | INFO  | Listening for connections at ws://DESKTOP-3B2UMQI:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-06-27 01:16:14,343 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 01:16:14,343 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-50315-1561616172109-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 01:16:14,343 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 01:16:16,937 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-06-27 01:16:18,296 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-27 01:16:18,296 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-27 01:16:18,562 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-06-27 01:16:19,265 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-06-27 01:16:19,499 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2019-06-27 02:35:17,401 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@4bbcdc9e: startup date [Thu Jun 27 02:35:17 CDT 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-06-27 02:35:22,538 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 02:35:23,441 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-27 02:35:23,455 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-06-27 02:35:23,480 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 9 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-27 02:35:23,556 | INFO  | PListStore:[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-06-27 02:35:23,981 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-49829-1561620923648-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 02:35:25,040 | INFO  | Listening for connections at: tcp://DESKTOP-3B2UMQI:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 02:35:25,043 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 02:35:25,056 | INFO  | Listening for connections at: amqp://DESKTOP-3B2UMQI:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 02:35:25,059 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 02:35:25,065 | INFO  | Listening for connections at: stomp://DESKTOP-3B2UMQI:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 02:35:25,068 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 02:35:25,073 | INFO  | Listening for connections at: mqtt://DESKTOP-3B2UMQI:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 02:35:25,076 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 02:35:25,085 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-27 02:35:25,448 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-27 02:35:25,826 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6557e5fa{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-06-27 02:35:26,213 | INFO  | Listening for connections at ws://DESKTOP-3B2UMQI:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-06-27 02:35:26,217 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 02:35:26,221 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-49829-1561620923648-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 02:35:26,222 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 02:35:28,667 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-06-27 02:35:29,772 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-27 02:35:29,772 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-27 02:35:30,036 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-06-27 02:35:30,755 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-06-27 02:35:31,021 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2019-06-27 10:54:40,890 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@256aa233: startup date [Thu Jun 27 10:54:40 CDT 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-06-27 10:54:43,817 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 10:54:44,459 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-27 10:54:44,509 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-06-27 10:54:44,537 | INFO  | Page File: ..\..\data\kahadb\db.data. Recovered pageFile free list of size: 9 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-06-27 10:54:44,600 | INFO  | PListStore:[C:\Users\Kath\Documents\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-06-27 10:54:44,912 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-49704-1561650884662-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 10:54:45,319 | INFO  | Listening for connections at: tcp://DESKTOP-3B2UMQI:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 10:54:45,319 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 10:54:45,335 | INFO  | Listening for connections at: amqp://DESKTOP-3B2UMQI:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 10:54:45,335 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 10:54:45,335 | INFO  | Listening for connections at: stomp://DESKTOP-3B2UMQI:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 10:54:45,335 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 10:54:45,335 | INFO  | Listening for connections at: mqtt://DESKTOP-3B2UMQI:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-06-27 10:54:45,350 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 10:54:45,350 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-27 10:54:45,523 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2019-06-27 10:54:45,616 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3e6425f6{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2019-06-27 10:54:46,055 | INFO  | Listening for connections at ws://DESKTOP-3B2UMQI:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2019-06-27 10:54:46,055 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-06-27 10:54:46,055 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:DESKTOP-3B2UMQI-49704-1561650884662-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 10:54:46,055 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-06-27 10:54:49,313 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-06-27 10:54:49,858 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-27 10:54:49,858 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-06-27 10:54:50,077 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-06-27 10:54:50,907 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-06-27 10:54:51,125 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
